# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 21:26:43 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5438099,K01567.04,Kepler-306 e,CONFIRMED,CANDIDATE,,,,,,44.8418000,1.40000e-03,-1.40000e-03,359.87010,7.20000e-03,-7.20000e-03,0.3900,0.640,-0.640,5.6337,,,1054,,,2.69,,,423.0,,,,,,19.90,,,5027.00,,,4.500,,,0.8400,,,288.538670,40.616150,15.565
5210475,K01568.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.0089125,,,354.85921,,,,,,1.4700,,,440,,,,,,,,,,,,30.60,,,5489.00,,,4.607,,,,,,297.503850,40.342972,15.360
8009350,K01569.01,Kepler-892 b,CONFIRMED,CANDIDATE,,,,,,13.7521000,1.20000e-04,-1.20000e-04,143.03120,3.20000e-03,-3.20000e-03,0.8900,0.360,-0.360,3.2045,,,1252,,,2.79,,,523.0,,,,,,25.40,,,4639.00,,,4.650,,,0.6500,,,283.129640,43.888241,15.587
8082001,K01570.01,Kepler-893 b,CONFIRMED,CANDIDATE,,,,,,6.3385180,6.60000e-05,-6.60000e-05,354.85110,2.60000e-03,-2.60000e-03,0.8900,0.160,-0.160,3.4106,,,694,,,3.12,,,987.0,,,,,,38.30,,,5863.00,,,4.470,,,1.0000,,,284.963040,43.913010,15.182
5557821,K01571.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.9288149,,,356.28415,,,,,,3.4000,,,531,,,,,,,,,,,,38.90,,,5692.00,,,4.563,,,,,,297.829440,40.706779,15.148
10004519,K01572.01,Kepler-894 b,CONFIRMED,CANDIDATE,,,,,,9.8031400,1.30000e-04,-1.30000e-04,363.98620,3.20000e-03,-3.20000e-03,0.1400,0.700,-0.700,4.4466,,,837,,,2.57,,,828.0,,,,,,37.20,,,5920.00,,,4.530,,,0.9000,,,288.734070,46.939388,15.439
5031857,K01573.01,Kepler-1755 b,CONFIRMED,CANDIDATE,,,,,,24.8103010,7.80000e-05,-7.80000e-05,156.50610,1.20000e-03,-1.20000e-03,0.8700,0.230,-0.230,3.6555,,,1887,,,4.59,,,597.0,,,,,,57.80,,,5838.00,,,4.530,,,0.8800,,,296.846160,40.138611,14.373
10028792,K01574.01,Kepler-87 b,CONFIRMED,CANDIDATE,,,,,,114.7373000,4.60000e-04,-4.60000e-04,165.14890,1.40000e-03,-1.40000e-03,0.4400,0.190,-0.190,11.6821,,,4888,,,5.91,,,332.0,,,,,,135.60,,,5537.00,,,4.560,,,0.8400,,,297.916870,46.965130,14.600
11570749,K01856.01,,CANDIDATE,CANDIDATE,,,,,,46.2949400,4.90000e-04,-4.90000e-04,155.83810,3.60000e-03,-3.60000e-03,0.3200,0.900,-0.900,5.5955,,,756,,,4.33,,,581.0,,,,,,34.90,,,5203.00,,,4.010,,,1.6000,,,297.078610,49.502079,14.082
11297236,K01857.01,Kepler-1771 b,CONFIRMED,CANDIDATE,,,,,,88.6457800,9.30000e-04,-9.30000e-04,145.46580,4.10000e-03,-4.10000e-03,0.8800,0.120,-0.120,8.1054,,,678,,,2.58,,,370.0,,,,,,41.80,,,5619.00,,,4.550,,,0.8500,,,292.013400,49.019119,13.748
8160953,K01858.01,Kepler-985 b,CONFIRMED,CANDIDATE,,,,,,116.3322300,9.90000e-04,-9.90000e-04,173.68500,3.00000e-03,-3.00000e-03,0.6700,0.520,-0.520,7.2964,,,1824,,,4.33,,,352.0,,,,,,51.70,,,5503.00,,,4.450,,,0.9600,,,290.144320,44.049950,14.767
8160953,K01858.02,,CANDIDATE,CANDIDATE,,,,,,86.0477000,3.40000e-03,-3.40000e-03,201.08600,1.20000e-02,-1.20000e-02,0.0100,0.740,-0.740,8.4519,,,467,,,1.99,,,389.0,,,,,,15.20,,,5503.00,,,4.450,,,0.9600,,,290.144320,44.049950,14.767
4157325,K01860.01,Kepler-416 b,CONFIRMED,CANDIDATE,,,,,,6.3194390,4.90000e-05,-4.90000e-05,132.22820,3.40000e-03,-3.40000e-03,0.4600,0.350,-0.350,3.1923,,,524,,,2.44,,,1010.0,,,,,,46.40,,,5708.00,,,4.360,,,1.0600,,,291.556950,39.227291,14.028
4157325,K01860.02,Kepler-416 c,CONFIRMED,CANDIDATE,,,,,,12.2094200,1.60000e-04,-1.60000e-04,360.32230,3.30000e-03,-3.30000e-03,0.3500,0.370,-0.370,4.1779,,,501,,,2.36,,,813.0,,,,,,36.70,,,5708.00,,,4.360,,,1.0600,,,291.556950,39.227291,14.028
4157325,K01860.03,Kepler-416 d,CONFIRMED,CANDIDATE,,,,,,3.0765080,4.60000e-05,-4.60000e-05,353.75920,3.40000e-03,-3.40000e-03,0.3600,0.360,-0.360,2.6119,,,203,,,1.52,,,1282.0,,,,,,23.80,,,5708.00,,,4.360,,,1.0600,,,291.556950,39.227291,14.028
3648437,K01861.01,,CANDIDATE,CANDIDATE,,,,,,17.5043900,1.40000e-04,-1.40000e-04,135.74780,3.00000e-03,-3.00000e-03,0.5200,0.700,-0.700,4.2422,,,594,,,2.36,,,698.0,,,,,,34.70,,,5938.00,,,4.500,,,0.9500,,,292.166170,38.739052,13.926
7286173,K01862.01,Kepler-986 b,CONFIRMED,CANDIDATE,,,,,,56.4350000,4.60000e-04,-4.60000e-04,151.40870,3.00000e-03,-3.00000e-03,0.7700,0.700,-0.700,4.8229,,,597,,,2.39,,,437.0,,,,,,36.80,,,5535.00,,,4.500,,,0.9000,,,293.093990,42.896431,13.668
10904857,K00194.01,Kepler-488 b,CONFIRMED,CANDIDATE,,,,,,3.1208300,1.10000e-06,-1.10000e-06,139.46539,1.30000e-04,-1.30000e-04,0.8000,0.110,-0.110,2.0122,,,16411,,,13.96,,,1224.0,,,,,,566.60,,,5883.00,,,4.500,,,0.9600,,,282.966160,48.345070,14.804
11126381,K01863.01,Kepler-1673 b,CONFIRMED,CANDIDATE,,,,,,33.7888200,3.00000e-04,-3.00000e-04,153.65340,2.80000e-03,-2.80000e-03,0.3300,0.630,-0.630,5.5136,,,630,,,2.52,,,577.0,,,,,,45.40,,,5975.00,,,4.470,,,1.0100,,,285.667110,48.719559,13.631
4149450,K01864.01,Kepler-1772 b,CONFIRMED,CANDIDATE,,,,,,3.2151500,3.70000e-05,-3.70000e-05,133.77330,3.80000e-03,-3.80000e-03,0.8500,0.150,-0.150,3.9286,,,124,,,2.67,,,1695.0,,,,,,26.40,,,5544.00,,,3.820,,,2.1200,,,289.438110,39.270359,13.405
9520838,K01866.01,Kepler-987 b,CONFIRMED,CANDIDATE,,,,,,105.3080000,1.60000e-03,-1.60000e-03,207.15840,3.90000e-03,-3.90000e-03,0.7900,0.540,-0.540,6.3378,,,1473,,,3.88,,,368.0,,,,,,34.00,,,5741.00,,,4.510,,,0.9300,,,289.411070,46.130852,14.986
8167996,K01867.01,Kepler-327 b,CONFIRMED,CANDIDATE,,,,,,2.5495590,1.30000e-05,-1.30000e-05,132.60710,1.40000e-03,-1.40000e-03,0.4100,0.720,-0.720,1.6373,,,527,,,1.21,,,719.0,,,,,,37.10,,,3892.00,,,4.740,,,0.5300,,,292.642360,44.087669,15.018
8167996,K01867.02,Kepler-327 d,CONFIRMED,CANDIDATE,,,,,,13.9694070,6.50000e-05,-6.50000e-05,132.17190,1.70000e-03,-1.70000e-03,0.9000,0.350,-0.350,1.5936,,,1113,,,2.15,,,408.0,,,,,,35.60,,,3892.00,,,4.740,,,0.5300,,,292.642360,44.087669,15.018
8167996,K01867.03,Kepler-327 c,CONFIRMED,CANDIDATE,,,,,,5.2122750,4.40000e-05,-4.40000e-05,132.70970,2.90000e-03,-2.90000e-03,0.3100,0.750,-0.750,2.1517,,,440,,,1.08,,,568.0,,,,,,25.40,,,3892.00,,,4.740,,,0.5300,,,292.642360,44.087669,15.018
6272413,K01129.01,Kepler-776 b,CONFIRMED,CANDIDATE,,,,,,4.8971340,6.00000e-05,-6.00000e-05,133.40510,4.20000e-03,-4.20000e-03,0.8100,0.950,-0.950,2.0102,,,346,,,1.71,,,858.0,,,,,,15.70,,,4904.00,,,4.500,,,0.8300,,,287.272640,41.635559,15.456
8279765,K01130.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.7577897,,,135.23279,,,,,,2.4300,,,37699,,,,,,,,,,,,1234.50,,,5464.00,,,4.523,,,,,,282.603360,44.286980,15.235
12105051,K00141.01,,CANDIDATE,CANDIDATE,,,,,,2.6242336,1.60000e-06,-1.60000e-06,132.30438,1.80000e-04,-1.80000e-04,0.8300,0.270,-0.270,1.4219,,,2572,,,5.42,,,1202.0,,,,,,312.80,,,5425.00,,,4.500,,,0.9300,,,288.038300,50.651611,13.687
8330548,K01132.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.9141568,,,134.64458,,,,,,2.9200,,,7556,,,,,,,,,,,,197.00,,,6065.00,,,4.385,,,,,,301.016720,44.233841,14.446
8374494,K01133.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.2518929,,,357.32328,,,,,,4.1300,,,13086,,,,,,,,,,,,420.80,,,5335.00,,,4.524,,,,,,294.997340,44.321388,15.756
8414907,K01134.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,200.6077664,,,277.06160,,,,,,7.6100,,,20981,,,,,,,,,,,,215.50,,,4928.00,,,4.556,,,,,,284.519620,44.453941,15.783
8414907,K01134.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,200.6204369,,,456.84113,,,,,,7.3700,,,11078,,,,,,,,,,,,108.90,,,4928.00,,,4.556,,,,,,284.519620,44.453941,15.783
8397446,K01135.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9866212,,,448.59239,,,,,,2.6500,,,2212,,,,,,,,,,,,68.40,,,5984.00,,,4.156,,,,,,301.400670,44.318039,15.022
8386035,K01136.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.6348556,,,134.50725,,,,,,6.7900,,,1418,,,,,,,,,,,,166.00,,,4969.00,,,3.174,,,,,,298.211880,44.324638,12.647
8415745,K01138.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,31.8278790,,,366.70566,,,,,,2.8300,,,4434,,,,,,,,,,,,78.30,,,5654.00,,,4.513,,,,,,284.997380,44.410198,15.582
8378634,K01139.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.6294416,,,134.70126,,,,,,4.5500,,,688,,,,,,,,,,,,222.20,,,6257.00,,,4.195,,,,,,296.291960,44.332260,13.055
8397675,K01140.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5532594,,,133.44716,,,,,,0.6800,,,1110,,,,,,,,,,,,149.80,,,5462.00,,,3.544,,,,,,301.475770,44.319759,13.501
8346392,K01141.01,Kepler-777 b,CONFIRMED,CANDIDATE,,,,,,5.7282560,6.60000e-05,-6.60000e-05,135.17190,4.10000e-03,-4.10000e-03,0.8300,0.550,-0.550,2.0789,,,671,,,1.58,,,571.0,,,,,,17.40,,,4021.00,,,4.730,,,0.5400,,,282.724060,44.346470,15.950
5446285,K00142.01,Kepler-88 b,CONFIRMED,CANDIDATE,,,,,,10.9163840,1.40000e-05,-1.40000e-05,133.01910,4.80000e-04,-4.80000e-04,0.7200,0.300,-0.300,3.5472,,,1455,,,4.08,,,791.0,,,,,,175.20,,,5621.00,,,4.470,,,1.0000,,,291.148070,40.669399,13.113
8288947,K01142.01,Kepler-778 b,CONFIRMED,CANDIDATE,,,,,,3.7557700,3.80000e-05,-3.80000e-05,133.42950,3.40000e-03,-3.40000e-03,0.7200,0.650,-0.650,2.2714,,,462,,,1.69,,,923.0,,,,,,22.10,,,5141.00,,,4.620,,,0.7400,,,287.477420,44.237511,15.764
8312852,K01143.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.4403918,,,134.76378,,,,,,2.2300,,,624,,,,,,,,,,,,27.00,,,5581.00,,,4.570,,,,,,296.307620,44.211460,15.240
8302450,K01144.01,,CANDIDATE,CANDIDATE,,,,,,2.4419780,3.00000e-05,-3.00000e-05,134.57800,3.70000e-03,-3.70000e-03,0.9200,0.180,-0.180,3.1202,,,272,,,1.51,,,1222.0,,,,,,21.50,,,5730.00,,,4.560,,,0.7700,,,292.859650,44.200642,15.282
8313667,K01145.01,,CANDIDATE,CANDIDATE,,,,,,30.5839600,2.90000e-04,-2.90000e-04,162.91030,3.40000e-03,-3.40000e-03,0.9200,0.081,-0.081,6.1510,,,542,,,2.49,,,551.0,,,,,,40.40,,,5808.00,,,4.540,,,0.8900,,,296.548610,44.264671,14.143
8351704,K01146.01,Kepler-779 b,CONFIRMED,CANDIDATE,,,,,,7.0970280,9.40000e-05,-9.40000e-05,136.34790,4.70000e-03,-4.70000e-03,0.8200,0.530,-0.530,2.0946,,,399,,,1.15,,,507.0,,,,,,15.10,,,3868.00,,,4.740,,,0.5200,,,285.628540,44.310890,15.649
7376983,K01358.01,Kepler-1987 d,CONFIRMED,CANDIDATE,,,,,,5.6449540,4.00000e-05,-4.00000e-05,356.73400,1.60000e-03,-1.60000e-03,0.3000,0.830,-0.830,2.2485,,,1099,,,2.12,,,699.0,,,,,,41.30,,,4601.00,,,4.650,,,0.6700,,,295.825500,42.943390,15.505
7376983,K01358.02,Kepler-1987 e,CONFIRMED,CANDIDATE,,,,,,8.7430600,1.40000e-04,-1.40000e-04,358.58640,3.90000e-03,-3.90000e-03,0.2500,0.840,-0.840,2.6173,,,637,,,1.56,,,604.0,,,,,,20.20,,,4601.00,,,4.650,,,0.6700,,,295.825500,42.943390,15.505
7376983,K01358.03,Kepler-1987 c,CONFIRMED,CANDIDATE,,,,,,3.6484590,7.20000e-05,-7.20000e-05,355.38160,4.50000e-03,-4.50000e-03,0.1500,0.850,-0.850,1.9841,,,307,,,1.11,,,808.0,,,,,,13.70,,,4601.00,,,4.650,,,0.6700,,,295.825500,42.943390,15.505
7376983,K01358.04,Kepler-1987 b,CONFIRMED,CANDIDATE,,,,,,2.3458700,4.30000e-05,-4.30000e-05,354.11090,3.80000e-03,-3.80000e-03,0.4300,0.790,-0.790,1.5690,,,265,,,1.07,,,940.0,,,,,,13.70,,,4601.00,,,4.650,,,0.6700,,,295.825500,42.943390,15.505
6946199,K01359.01,Kepler-1744 b,CONFIRMED,CANDIDATE,,,,,,37.1006400,5.20000e-04,-5.20000e-04,370.48200,3.40000e-03,-3.40000e-03,0.5500,0.330,-0.330,5.6582,,,1373,,,3.08,,,505.0,,,,,,37.20,,,5720.00,,,4.530,,,0.8100,,,291.020690,42.462440,15.229
6946199,K01359.02,,CANDIDATE,CANDIDATE,,,,,,104.8198000,9.00000e-04,-9.00000e-04,374.83240,2.20000e-03,-2.20000e-03,0.9400,0.190,-0.190,4.7146,,,3749,,,6.46,,,357.0,,,,,,62.30,,,5720.00,,,4.530,,,0.8100,,,291.020690,42.462440,15.229
7102227,K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,,,,,,36.7702100,3.40000e-04,-3.40000e-04,164.29570,3.50000e-03,-3.50000e-03,0.1200,0.570,-0.570,4.3363,,,1417,,,2.58,,,411.0,,,,,,30.50,,,4953.00,,,4.630,,,0.7100,,,286.410000,42.681549,15.596
6541920,K00157.03,Kepler-11 e,CONFIRMED,CANDIDATE,,,,,,31.9955700,1.00000e-04,-1.00000e-04,154.15960,1.10000e-03,-1.10000e-03,0.7900,0.220,-0.220,4.3114,,,1401,,,4.37,,,583.0,,,,,,87.50,,,5685.00,,,4.380,,,1.0600,,,297.115110,41.909142,13.709
7102227,K01360.02,Kepler-290 b,CONFIRMED,CANDIDATE,,,,,,14.5896600,1.20000e-04,-1.20000e-04,141.92540,3.20000e-03,-3.20000e-03,0.6600,0.880,-0.880,2.4609,,,913,,,2.24,,,560.0,,,,,,23.20,,,4953.00,,,4.630,,,0.7100,,,286.410000,42.681549,15.596
6960913,K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,,,,,,59.8776900,5.20000e-04,-5.20000e-04,151.18680,3.00000e-03,-3.00000e-03,0.8400,0.380,-0.380,5.0111,,,1419,,,2.17,,,258.0,,,,,,33.50,,,4050.00,,,4.750,,,0.5100,,,295.304500,42.475288,14.995
6837146,K01362.01,,CANDIDATE,CANDIDATE,,,,,,20.5132100,3.90000e-04,-3.90000e-04,357.49610,4.80000e-03,-4.80000e-03,0.7500,0.600,-0.600,3.2982,,,997,,,2.29,,,514.0,,,,,,21.10,,,5106.00,,,4.620,,,0.6700,,,281.605410,42.390419,15.406
6936909,K01363.01,Kepler-291 b,CONFIRMED,CANDIDATE,,,,,,3.5465340,3.60000e-05,-3.60000e-05,134.90030,3.30000e-03,-3.30000e-03,0.6100,0.760,-0.760,2.2571,,,481,,,2.14,,,1138.0,,,,,,21.70,,,5702.00,,,4.500,,,0.9400,,,287.916350,42.437302,15.934
6936909,K01363.02,Kepler-291 c,CONFIRMED,CANDIDATE,,,,,,5.7007800,1.10000e-04,-1.10000e-04,132.68630,6.80000e-03,-6.80000e-03,0.8800,0.480,-0.480,1.6785,,,278,,,1.82,,,973.0,,,,,,8.90,,,5702.00,,,4.500,,,0.9400,,,287.916350,42.437302,15.934
6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,,,,,,20.8334800,3.30000e-04,-3.30000e-04,186.04280,5.80000e-03,-5.80000e-03,0.9100,0.190,-0.190,4.4107,,,988,,,3.44,,,591.0,,,,,,20.00,,,5311.00,,,4.470,,,0.9100,,,295.766140,42.424278,15.956
6962977,K01364.02,Kepler-292 d,CONFIRMED,CANDIDATE,,,,,,7.0556500,9.30000e-05,-9.30000e-05,181.91120,4.80000e-03,-4.80000e-03,0.8500,0.230,-0.230,3.5399,,,665,,,2.69,,,848.0,,,,,,20.50,,,5311.00,,,4.470,,,0.9100,,,295.766140,42.424278,15.956
6962977,K01364.03,Kepler-292 e,CONFIRMED,CANDIDATE,,,,,,11.9782600,2.20000e-04,-2.20000e-04,178.98760,6.90000e-03,-6.90000e-03,0.8700,0.230,-0.230,4.0004,,,603,,,2.59,,,712.0,,,,,,15.70,,,5311.00,,,4.470,,,0.9100,,,295.766140,42.424278,15.956
10810838,K00174.01,Kepler-482 b,CONFIRMED,CANDIDATE,,,,,,56.3538700,3.60000e-04,-3.60000e-04,144.83680,2.00000e-03,-2.00000e-03,0.0290,0.041,-0.041,3.3104,,,1039,,,1.94,,,331.0,,,,,,43.80,,,4768.00,,,4.680,,,0.6300,,,296.822910,48.107552,13.779
5553652,K01575.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,24.3268512,,,141.07185,,,,,,4.7800,,,1035,,,,,,,,,,,,19.80,,,5143.00,,,4.623,,,,,,296.991910,40.758911,15.952
5299459,K01576.01,Kepler-307 b,CONFIRMED,CANDIDATE,,,,,,10.4158080,3.50000e-05,-3.50000e-05,143.04430,1.30000e-03,-1.30000e-03,0.6800,0.520,-0.520,2.7401,,,863,,,3.20,,,810.0,,,,,,64.50,,,5445.00,,,4.380,,,1.0400,,,297.795140,40.417709,14.072
5299459,K01576.02,Kepler-307 c,CONFIRMED,CANDIDATE,,,,,,13.0841430,6.50000e-05,-6.50000e-05,132.63250,1.80000e-03,-1.80000e-03,0.6500,0.540,-0.540,3.0347,,,689,,,2.84,,,751.0,,,,,,50.70,,,5445.00,,,4.380,,,1.0400,,,297.795140,40.417709,14.072
5299459,K01576.03,,CANDIDATE,CANDIDATE,,,,,,23.3403200,5.20000e-04,-5.20000e-04,146.34390,8.30000e-03,-8.30000e-03,0.8300,0.410,-0.410,2.7258,,,198,,,1.64,,,619.0,,,,,,10.30,,,5445.00,,,4.380,,,1.0400,,,297.795140,40.417709,14.072
12506770,K01577.01,Kepler-895 b,CONFIRMED,CANDIDATE,,,,,,2.8062420,3.10000e-05,-3.10000e-05,133.72970,3.40000e-03,-3.40000e-03,0.7900,0.520,-0.520,1.8127,,,551,,,1.33,,,738.0,,,,,,18.20,,,4165.00,,,4.740,,,0.5200,,,289.290650,51.408890,15.988
5629985,K01578.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.2718976,,,134.79394,,,,,,4.7800,,,232,,,,,,,,,,,,41.60,,,5593.00,,,4.490,,,,,,294.734190,40.861420,14.459
9898364,K01579.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.1323530,,,134.47246,,,,,,2.4800,,,734,,,,,,,,,,,,89.10,,,7300.00,,,4.053,,,,,,294.830320,46.734348,13.337
5193400,K01580.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,21.3782544,,,147.22031,,,,,,17.3900,,,495,,,,,,,,,,,,24.00,,,5978.00,,,4.444,,,,,,293.665070,40.359531,15.686
7939330,K01581.01,Kepler-896 c,CONFIRMED,CANDIDATE,,,,,,29.5441500,7.70000e-04,-7.70000e-04,137.58600,1.00000e-02,-1.00000e-02,0.7800,0.170,-0.170,10.9260,,,785,,,2.45,,,497.0,,,,,,26.30,,,5301.00,,,4.560,,,0.7900,,,282.439180,43.734482,15.481
4918309,K01582.01,,CANDIDATE,CANDIDATE,,,,,,186.3986000,1.40000e-03,-1.40000e-03,146.96900,2.60000e-03,-2.60000e-03,0.9400,0.230,-0.230,5.6453,,,3717,,,6.59,,,267.0,,,,,,47.00,,,5384.00,,,4.600,,,0.7700,,,290.128570,40.021832,15.402
8323753,K00175.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,6.7142914,,,134.31353,,,,,,2.8500,,,448,,,,,,,,,,,,62.00,,,5817.00,,,4.227,,,,,,299.078130,44.293789,13.488
12602568,K01583.01,Kepler-897 b,CONFIRMED,CANDIDATE,,,,,,8.0473200,1.10000e-04,-1.10000e-04,137.20330,5.00000e-03,-5.00000e-03,0.8400,0.150,-0.150,4.8622,,,478,,,2.01,,,808.0,,,,,,24.10,,,5619.00,,,4.580,,,0.8200,,,290.586850,51.695820,15.068
9941066,K01584.01,Kepler-898 b,CONFIRMED,CANDIDATE,,,,,,5.8707190,6.90000e-05,-6.90000e-05,137.24410,4.20000e-03,-4.20000e-03,0.6900,0.880,-0.880,2.4586,,,539,,,1.34,,,588.0,,,,,,19.60,,,4147.00,,,4.720,,,0.5500,,,286.585390,46.870930,15.961
5470739,K01585.01,Kepler-899 b,CONFIRMED,CANDIDATE,,,,,,19.1790300,2.40000e-04,-2.40000e-04,139.74510,4.60000e-03,-4.60000e-03,0.0100,0.730,-0.730,5.0599,,,791,,,2.30,,,601.0,,,,,,27.40,,,5514.00,,,4.560,,,0.8400,,,297.482570,40.680779,15.401
10022908,K01586.01,Kepler-900 b,CONFIRMED,CANDIDATE,,,,,,6.9913070,5.00000e-05,-5.00000e-05,135.46320,2.30000e-03,-2.30000e-03,0.6200,0.570,-0.570,2.0602,,,567,,,1.75,,,674.0,,,,,,23.00,,,4692.00,,,4.640,,,0.7100,,,296.177280,46.999020,14.940
9932970,K01587.01,,CANDIDATE,CANDIDATE,,,,,,52.9711600,3.00000e-04,-3.00000e-04,159.06220,2.20000e-03,-2.20000e-03,1.1300,0.750,-0.750,3.3807,,,3972,,,17.74,,,385.0,,,,,,48.80,,,5007.00,,,4.550,,,0.7600,,,281.618870,46.814201,15.700
6773862,K01868.01,Kepler-988 b,CONFIRMED,CANDIDATE,,,,,,17.7606690,8.40000e-05,-8.40000e-05,137.50810,1.80000e-03,-1.80000e-03,0.6700,0.880,-0.880,1.6477,,,1325,,,2.07,,,393.0,,,,,,33.60,,,4015.00,,,4.730,,,0.5400,,,290.708400,42.237251,15.220
10187159,K01870.01,Kepler-989 b,CONFIRMED,CANDIDATE,,,,,,7.9642940,3.40000e-05,-3.40000e-05,136.81680,1.50000e-03,-1.50000e-03,0.6800,0.720,-0.720,1.5049,,,744,,,2.63,,,774.0,,,,,,37.30,,,5004.00,,,4.450,,,0.9100,,,281.582920,47.233631,14.425
